  0.2721140E-06  0.9901461E+00
  0.9796376E-02  0.9901461E+00
  0.1959248E-01  0.9901461E+00
  0.2938858E-01  0.9901461E+00
  0.3918469E-01  0.9901461E+00
  0.4898079E-01  0.9895772E+00  0.0000000E+00  0.0000000E+00  0.2844707E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2844707E-03  0.0000000E+00  0.0000000E+00
  0.5877689E-01  0.9883887E+00  0.0000000E+00  0.0000000E+00  0.8786963E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.8786963E-03  0.0000000E+00  0.0000000E+00
  0.6857300E-01  0.9861504E+00  0.0000000E+00  0.0000000E+00  0.1997854E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1997854E-02  0.0000000E+00  0.0000000E+00
  0.7836910E-01  0.9826480E+00  0.0000000E+00  0.0000000E+00  0.3749060E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3749060E-02  0.0000000E+00  0.0000000E+00
  0.8816520E-01  0.9778412E+00  0.0000000E+00  0.0000000E+00  0.6152459E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.6152459E-02  0.0000000E+00  0.0000000E+00
  0.9796131E-01  0.9715416E+00  0.0000000E+00  0.0000000E+00  0.9161081E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2276641E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.1947194E-05  0.0000000E+00  0.9161081E-02  0.0000000E+00  0.0000000E+00  0.2738813E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1947194E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2276641E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1077574E+00  0.9642939E+00  0.0000000E+00  0.0000000E+00  0.1270147E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.8241223E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.6378955E-05  0.0000000E+00  0.1270147E-01  0.0000000E+00  0.0000000E+00  0.4348932E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.6378955E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8241223E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1175535E+00  0.9562662E+00  0.0000000E+00  0.0000000E+00  0.1663080E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1182687E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.1427027E-04  0.0000000E+00  0.1663080E-01  0.0000000E+00  0.0000000E+00  0.5894897E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1427027E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1182687E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1273496E+00  0.9475416E+00  0.0000000E+00  0.0000000E+00  0.2087442E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4050769E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.2579220E-04  0.0000000E+00  0.2087442E-01  0.0000000E+00  0.0000000E+00  0.7960165E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2579220E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4050769E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1371457E+00  0.9384682E+00  0.0000000E+00  0.0000000E+00  0.2524400E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1695473E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.4017840E-04  0.0000000E+00  0.2524400E-01  0.0000000E+00  0.0000000E+00  0.1075613E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4017840E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1695473E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1469418E+00  0.9292842E+00  0.0000000E+00  0.0000000E+00  0.2960831E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4277742E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.5629601E-04  0.0000000E+00  0.2960831E-01  0.0000000E+00  0.0000000E+00  0.1447122E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5629601E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4277742E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1567379E+00  0.9197026E+00  0.0000000E+00  0.0000000E+00  0.3409516E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.7846568E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.8467952E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.7351408E-04  0.0000000E+00  0.3409516E-01  0.0000000E+00  0.0000000E+00  0.1921099E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7351408E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.8467952E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.7846568E-05  0.0000000E+00  0.0000000E+00
